Date,Clouds
2015-12-19,22.0
2015-12-20,18.0
2015-12-21,28.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,20.0
2015-12-25,1.0
2015-12-26,1.0
2015-12-27,0.0
2015-12-28,2.0
2015-12-29,3.0
2015-12-30,85.0
2015-12-31,39.0
2016-01-01,19.0
2016-01-02,38.0
2016-01-03,98.0
2016-01-04,90.0
2016-01-05,87.0
2016-01-06,99.0
2016-01-07,51.0
2016-01-08,11.0
2016-01-09,10.0
2016-01-10,74.0
2016-01-11,82.0
2016-01-12,26.0
2016-01-13,23.0
2016-01-14,10.0
2016-01-15,77.0
2016-01-16,100.0
2016-01-17,90.0
2016-01-18,76.0
2016-01-19,10.0
2016-01-20,62.0
2016-01-21,22.0
2016-01-22,2.0
2016-01-23,4.0
2016-01-24,37.0
2016-01-25,43.0
2016-01-26,41.0
2016-01-27,68.0
2016-01-28,44.0
2016-01-29,10.0
2016-01-30,6.0
2016-01-31,83.0
2016-02-01,25.0
2016-02-02,18.0
2016-02-03,16.0
2016-02-04,82.0
2016-02-05,91.0
2016-02-06,1.0
2016-02-07,29.0
2016-02-08,89.0
2016-02-09,62.0
2016-02-10,80.0
2016-02-11,43.0
2016-02-12,40.0
2016-02-13,78.0
2016-02-14,63.0
2016-02-15,52.0
2016-02-16,86.0
2016-02-17,100.0
2016-02-18,93.0
2016-02-19,38.0
2016-02-20,85.0
2016-02-21,35.0
2016-02-22,37.0
2016-02-23,26.0
2016-02-24,79.0
2016-02-25,23.0
2016-02-26,78.0
2016-02-27,32.0
2016-02-28,80.0
2016-02-29,86.0
2016-03-01,42.0
2016-03-02,29.0
2016-03-03,41.0
2016-03-04,48.0
2016-03-05,25.0
2016-03-06,77.0
2016-03-07,50.0
2016-03-08,69.0
2016-03-09,98.0
2016-03-10,95.0
2016-03-11,32.0
2016-03-12,92.0
2016-03-13,96.0
2016-03-14,100.0
2016-03-15,99.0
2016-03-16,85.0
2016-03-17,44.0
2016-03-18,77.0
2016-03-19,39.0
2016-03-20,2.0
2016-03-21,45.0
2016-03-22,66.0
2016-03-23,77.0
2016-03-24,77.0
2016-03-25,61.0
2016-03-26,44.0
2016-03-27,70.0
2016-03-28,41.0
2016-03-29,50.0
2016-03-30,33.0
2016-03-31,2.0
2016-04-01,92.0
2016-04-02,38.0
2016-04-03,33.0
2016-04-04,15.0
2016-04-05,37.0
2016-04-06,51.0
2016-04-07,59.0
2016-04-08,40.0
2016-04-09,74.0
2016-04-10,51.0
2016-04-11,52.0
2016-04-12,0.0
2016-04-13,31.0
2016-04-14,48.0
2016-04-15,0.0
2016-04-16,6.0
2016-04-17,12.0
2016-04-18,42.0
2016-04-19,62.0
2016-04-20,1.0
2016-04-21,0.0
2016-04-22,57.0
2016-04-23,70.0
2016-04-24,52.0
2016-04-25,26.0
2016-04-26,45.0
2016-04-27,2.0
2016-04-28,45.0
2016-04-29,95.0
2016-04-30,44.0
2016-05-01,67.0
2016-05-02,79.0
2016-05-03,71.0
2016-05-04,56.0
2016-05-05,24.0
2016-05-06,17.0
2016-05-07,24.0
2016-05-08,16.0
2016-05-09,57.0
2016-05-10,34.0
2016-05-11,67.0
2016-05-12,69.0
2016-05-13,25.0
2016-05-14,2.0
2016-05-15,18.0
2016-05-16,16.0
2016-05-17,32.0
2016-05-18,20.0
2016-05-19,39.0
2016-05-20,91.0
2016-05-21,100.0
2016-05-22,63.0
2016-05-23,12.0
2016-05-24,48.0
2016-05-25,8.0
2016-05-26,10.0
2016-05-27,6.0
2016-05-28,6.0
2016-05-29,60.0
2016-05-30,39.0
2016-05-31,19.0
2016-06-01,30.0
2016-06-02,14.0
2016-06-03,19.0
2016-06-04,13.0
2016-06-05,42.0
2016-06-06,39.0
2016-06-07,56.0
2016-06-08,49.0
2016-06-09,25.0
2016-06-10,33.0
2016-06-11,14.0
2016-06-12,34.0
2016-06-13,85.0
2016-06-14,51.0
2016-06-15,12.0
2016-06-16,4.0
2016-06-17,26.0
2016-06-18,16.0
2016-06-19,67.0
2016-06-20,7.0
2016-06-21,2.0
2016-06-22,4.0
2016-06-23,20.0
2016-06-24,26.0
2016-06-25,20.0
2016-06-26,52.0
2016-06-27,19.0
2016-06-28,34.0
2016-06-29,29.0
2016-06-30,3.0
2016-07-01,32.0
2016-07-02,26.0
2016-07-03,11.0
2016-07-04,18.0
2016-07-05,21.0
2016-07-06,40.0
2016-07-07,11.0
2016-07-08,1.0
2016-07-09,1.0
2016-07-10,1.0
2016-07-11,8.0
2016-07-12,4.0
2016-07-13,3.0
2016-07-14,8.0
2016-07-15,20.0
2016-07-16,13.0
2016-07-17,10.0
2016-07-18,12.0
2016-07-19,33.0
2016-07-20,42.0
2016-07-21,2.0
2016-07-22,0.0
2016-07-23,1.0
2016-07-24,6.0
2016-07-25,23.0
2016-07-26,44.0
2016-07-27,25.0
2016-07-28,17.0
2016-07-29,27.0
2016-07-30,13.0
2016-07-31,15.0
2016-08-01,17.0
2016-08-02,20.0
2016-08-03,18.0
2016-08-04,24.0
2016-08-05,21.0
2016-08-06,12.0
2016-08-07,59.0
2016-08-08,53.0
2016-08-09,46.0
2016-08-10,18.0
2016-08-11,12.0
2016-08-12,18.0
2016-08-13,47.0
2016-08-14,15.0
2016-08-15,0.0
2016-08-16,3.0
2016-08-17,8.0
2016-08-18,27.0
2016-08-19,28.0
2016-08-20,19.0
2016-08-21,10.0
2016-08-22,28.0
2016-08-23,63.0
2016-08-24,67.0
2016-08-25,64.0
2016-08-26,30.0
2016-08-27,60.0
2016-08-28,25.0
2016-08-29,11.0
2016-08-30,15.0
2016-08-31,14.0
2016-09-01,49.0
2016-09-02,62.0
2016-09-03,35.0
2016-09-04,19.0
2016-09-05,41.0
2016-09-06,99.0
2016-09-07,89.0
2016-09-08,83.0
2016-09-09,70.0
2016-09-10,80.0
2016-09-11,61.0
2016-09-12,62.0
2016-09-13,21.0
2016-09-14,28.0
2016-09-15,11.0
2016-09-16,6.0
2016-09-17,37.0
2016-09-18,29.0
2016-09-19,75.0
2016-09-20,28.0
2016-09-21,84.0
2016-09-22,61.0
2016-09-23,8.0
2016-09-24,91.0
2016-09-25,27.0
2016-09-26,34.0
2016-09-27,25.0
2016-09-28,11.0
2016-09-29,5.0
2016-09-30,13.0
2016-10-01,13.0
2016-10-02,26.0
2016-10-03,17.0
2016-10-04,18.0
2016-10-05,7.0
2016-10-06,48.0
2016-10-07,91.0
2016-10-08,28.0
2016-10-09,32.0
2016-10-10,97.0
2016-10-11,98.0
2016-10-12,50.0
2016-10-13,19.0
2016-10-14,7.0
2016-10-15,84.0
2016-10-16,83.0
2016-10-17,69.0
2016-10-18,96.0
2016-10-19,100.0
2016-10-20,100.0
2016-10-21,99.0
2016-10-22,98.0
2016-10-23,95.0
2016-10-24,58.0
2016-10-25,84.0
2016-10-26,96.0
2016-10-27,95.0
2016-10-28,94.0
2016-10-29,14.0
2016-10-30,2.0
2016-10-31,1.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,26.0
2016-11-04,54.0
2016-11-05,83.0
2016-11-06,84.0
2016-11-07,53.0
2016-11-08,73.0
2016-11-09,80.0
2016-11-10,56.0
2016-11-11,10.0
2016-11-12,59.0
2016-11-13,10.0
2016-11-14,70.0
2016-11-15,87.0
2016-11-16,13.0
2016-11-17,7.0
2016-11-18,30.0
2016-11-19,50.0
2016-11-20,42.0
2016-11-21,38.0
2016-11-22,82.0
2016-11-23,91.0
2016-11-24,76.0
2016-11-25,86.0
2016-11-26,83.0
2016-11-27,99.0
2016-11-28,97.0
2016-11-29,100.0
2016-11-30,60.0
2016-12-01,44.0
2016-12-02,45.0
2016-12-03,36.0
2016-12-04,86.0
2016-12-05,89.0
2016-12-06,46.0
2016-12-07,20.0
2016-12-08,59.0
2016-12-09,0.0
2016-12-10,2.0
2016-12-11,11.0
2016-12-12,45.0
2016-12-13,2.0
2016-12-14,31.0
2016-12-15,23.0
2016-12-16,30.0
2016-12-17,10.0
2016-12-18,25.0
2016-12-19,1.0
2016-12-20,0.0
2016-12-21,48.0
2016-12-22,14.0
2016-12-23,3.0
2016-12-24,0.0
2016-12-25,48.0
2016-12-26,21.0
2016-12-27,63.0
2016-12-28,34.0
2016-12-29,57.0
2016-12-30,41.0
2016-12-31,86.0
2017-01-01,16.0
2017-01-02,12.0
2017-01-03,24.0
2017-01-04,42.0
2017-01-05,73.0
2017-01-06,77.0
2017-01-07,96.0
2017-01-08,40.0
2017-01-09,75.0
2017-01-10,98.0
2017-01-11,93.0
2017-01-12,3.0
2017-01-13,42.0
2017-01-14,46.0
2017-01-15,36.0
2017-01-16,100.0
2017-01-17,99.0
2017-01-18,99.0
2017-01-19,99.0
2017-01-20,69.0
2017-01-21,1.0
2017-01-22,15.0
2017-01-23,67.0
2017-01-24,97.0
2017-01-25,96.0
2017-01-26,99.0
2017-01-27,23.0
2017-01-28,9.0
2017-01-29,98.0
2017-01-30,96.0
2017-01-31,90.0
2017-02-01,50.0
2017-02-02,43.0
2017-02-03,42.0
2017-02-04,48.0
2017-02-05,74.0
2017-02-06,71.0
2017-02-07,97.0
2017-02-08,36.0
2017-02-09,84.0
2017-02-10,96.0
2017-02-11,79.0
2017-02-12,81.0
2017-02-13,88.0
2017-02-14,27.0
2017-02-15,0.0
2017-02-16,5.0
2017-02-17,50.0
2017-02-18,52.0
2017-02-19,89.0
2017-02-20,10.0
2017-02-21,16.0
2017-02-22,43.0
2017-02-23,10.0
2017-02-24,1.0
2017-02-25,92.0
2017-02-26,100.0
2017-02-27,46.0
2017-02-28,44.0
2017-03-01,82.0
2017-03-02,18.0
2017-03-03,8.0
2017-03-04,0.0
2017-03-05,83.0
2017-03-06,42.0
2017-03-07,85.0
2017-03-08,92.0
2017-03-09,90.0
2017-03-10,100.0
2017-03-11,93.0
2017-03-12,53.0
2017-03-13,53.0
2017-03-14,65.0
2017-03-15,18.0
2017-03-16,50.0
2017-03-17,7.0
2017-03-18,39.0
2017-03-19,83.0
2017-03-20,40.0
2017-03-21,10.0
2017-03-22,0.0
2017-03-23,31.0
2017-03-24,23.0
2017-03-25,44.0
2017-03-26,37.0
2017-03-27,75.0
2017-03-28,11.0
2017-03-29,0.0
2017-03-30,13.0
2017-03-31,39.0
2017-04-01,4.0
2017-04-02,8.0
2017-04-03,82.0
2017-04-04,47.0
2017-04-05,83.0
2017-04-06,60.0
2017-04-07,41.0
2017-04-08,24.0
2017-04-09,18.0
2017-04-10,1.0
2017-04-11,1.0
2017-04-12,20.0
2017-04-13,11.0
2017-04-14,12.0
2017-04-15,35.0
2017-04-16,56.0
2017-04-17,84.0
2017-04-18,34.0
2017-04-19,66.0
2017-04-20,27.0
2017-04-21,2.0
2017-04-22,30.0
2017-04-23,31.0
2017-04-24,15.0
2017-04-25,9.0
2017-04-26,1.0
2017-04-27,3.0
2017-04-28,13.0
2017-04-29,92.0
2017-04-30,98.0
2017-05-01,41.0
2017-05-02,8.0
2017-05-03,27.0
2017-05-04,33.0
2017-05-05,18.0
2017-05-06,35.0
2017-05-07,43.0
2017-05-08,29.0
2017-05-09,61.0
2017-05-10,33.0
2017-05-11,59.0
2017-05-12,76.0
2017-05-13,29.0
2017-05-14,7.0
2017-05-15,58.0
2017-05-16,99.0
2017-05-17,94.0
2017-05-18,30.0
2017-05-19,15.0
2017-05-20,27.0
2017-05-21,48.0
2017-05-22,34.0
2017-05-23,60.0
2017-05-24,96.0
2017-05-25,77.0
2017-05-26,98.0
2017-05-27,54.0
2017-05-28,94.0
2017-05-29,25.0
2017-05-30,20.0
2017-05-31,15.0
2017-06-01,21.0
2017-06-02,39.0
2017-06-03,72.0
2017-06-04,76.0
2017-06-05,32.0
2017-06-06,11.0
2017-06-07,60.0
2017-06-08,84.0
2017-06-09,13.0
2017-06-10,31.0
2017-06-11,94.0
2017-06-12,23.0
2017-06-13,18.0
2017-06-14,34.0
2017-06-15,69.0
2017-06-16,58.0
2017-06-17,63.0
2017-06-18,32.0
2017-06-19,28.0
2017-06-20,19.0
2017-06-21,7.0
2017-06-22,20.0
2017-06-23,1.0
2017-06-24,31.0
2017-06-25,5.0
2017-06-26,24.0
2017-06-27,10.0
2017-06-28,7.0
2017-06-29,2.0
2017-06-30,2.0
2017-07-01,3.0
2017-07-02,10.0
2017-07-03,13.0
2017-07-04,26.0
2017-07-05,36.0
2017-07-06,1.0
2017-07-07,2.0
2017-07-08,3.0
2017-07-09,12.0
2017-07-10,12.0
2017-07-11,1.0
2017-07-12,2.0
2017-07-13,10.0
2017-07-14,48.0
2017-07-15,51.0
2017-07-16,97.0
2017-07-17,93.0
2017-07-18,42.0
2017-07-19,15.0
2017-07-20,11.0
2017-07-21,5.0
2017-07-22,2.0
2017-07-23,8.0
2017-07-24,8.0
2017-07-25,16.0
2017-07-26,17.0
2017-07-27,44.0
2017-07-28,16.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,1.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,12.0
2017-08-06,10.0
2017-08-07,10.0
2017-08-08,20.0
2017-08-09,15.0
2017-08-10,7.0
2017-08-11,6.0
2017-08-12,12.0
2017-08-13,20.0
2017-08-14,11.0
2017-08-15,14.0
2017-08-16,22.0
2017-08-17,19.0
2017-08-18,26.0
2017-08-19,5.0
2017-08-20,11.0
2017-08-21,63.0
2017-08-22,11.0
2017-08-23,7.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,6.0
2017-08-29,56.0
2017-08-30,50.0
2017-08-31,3.0
2017-09-01,6.0
2017-09-02,6.0
2017-09-03,18.0
2017-09-04,19.0
2017-09-05,56.0
2017-09-06,0.0
2017-09-07,9.0
2017-09-08,12.0
2017-09-09,42.0
2017-09-10,1.0
2017-09-11,10.0
2017-09-12,23.0
2017-09-13,1.0
2017-09-14,2.0
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,10.0
2017-09-20,15.0
2017-09-21,17.0
2017-09-22,9.0
2017-09-23,5.0
2017-09-24,50.0
2017-09-25,97.0
2017-09-26,56.0
2017-09-27,41.0
2017-09-28,89.0
2017-09-29,86.0
2017-09-30,85.0
2017-10-01,69.0
2017-10-02,73.0
2017-10-03,30.0
2017-10-04,13.0
2017-10-05,9.0
2017-10-06,28.0
2017-10-07,64.0
2017-10-08,22.0
2017-10-09,2.0
2017-10-10,6.0
2017-10-11,26.0
2017-10-12,2.0
2017-10-13,4.0
2017-10-14,14.0
2017-10-15,18.0
2017-10-16,4.0
2017-10-17,44.0
2017-10-18,73.0
2017-10-19,73.0
2017-10-20,22.0
2017-10-21,6.0
2017-10-22,30.0
2017-10-23,88.0
2017-10-24,56.0
2017-10-25,80.0
2017-10-26,30.0
2017-10-27,23.0
2017-10-28,53.0
2017-10-29,45.0
2017-10-30,51.0
2017-10-31,30.0
2017-11-01,38.0
2017-11-02,4.0
2017-11-03,79.0
2017-11-04,71.0
2017-11-05,31.0
2017-11-06,78.0
2017-11-07,88.0
2017-11-08,98.0
2017-11-09,17.0
2017-11-10,48.0
2017-11-11,100.0
2017-11-12,57.0
2017-11-13,69.0
2017-11-14,64.0
2017-11-15,63.0
2017-11-16,85.0
2017-11-17,99.0
2017-11-18,85.0
2017-11-19,53.0
2017-11-20,30.0
2017-11-21,22.0
2017-11-22,26.0
2017-11-23,6.0
2017-11-24,0.0
2017-11-25,58.0
2017-11-26,62.0
2017-11-27,84.0
2017-11-28,16.0
2017-11-29,18.0
2017-11-30,84.0
2017-12-01,90.0
2017-12-02,87.0
2017-12-03,40.0
2017-12-04,31.0
2017-12-05,3.0
2017-12-06,1.0
2017-12-07,0.0
2017-12-08,15.0
2017-12-09,25.0
2017-12-10,27.0
2017-12-11,1.0
2017-12-12,16.0
2017-12-13,61.0
2017-12-14,42.0
2017-12-15,42.0
2017-12-16,71.0
2017-12-17,49.0
2017-12-18,71.0
2017-12-19,4.0
2017-12-20,20.0
2017-12-21,99.0
2017-12-22,90.0
2017-12-23,25.0
2017-12-24,17.0
2017-12-25,0.0
2017-12-26,5.0
2017-12-27,44.0
2017-12-28,94.0
2017-12-29,58.0
2017-12-30,5.0
2017-12-31,12.0
2018-01-01,15.0
2018-01-02,61.0
2018-01-03,47.0
2018-01-04,69.0
2018-01-05,56.0
2018-01-06,10.0
2018-01-07,52.0
2018-01-08,96.0
2018-01-09,100.0
2018-01-10,98.0
2018-01-11,91.0
2018-01-12,99.0
2018-01-13,100.0
2018-01-14,97.0
2018-01-15,100.0
2018-01-16,44.0
2018-01-17,48.0
2018-01-18,16.0
2018-01-19,5.0
2018-01-20,69.0
2018-01-21,75.0
2018-01-22,45.0
2018-01-23,23.0
2018-01-24,52.0
2018-01-25,2.0
2018-01-26,6.0
2018-01-27,54.0
2018-01-28,24.0
2018-01-29,3.0
2018-01-30,0.0
2018-01-31,7.0
2018-02-01,40.0
2018-02-02,81.0
2018-02-03,89.0
2018-02-04,64.0
2018-02-05,39.0
2018-02-06,76.0
2018-02-07,70.0
2018-02-08,38.0
2018-02-09,21.0
2018-02-10,98.0
2018-02-11,94.0
2018-02-12,62.0
2018-02-13,84.0
2018-02-14,55.0
2018-02-15,98.0
2018-02-16,51.0
2018-02-17,4.0
2018-02-18,93.0
2018-02-19,95.0
2018-02-20,97.0
2018-02-21,100.0
2018-02-22,98.0
2018-02-23,99.0
2018-02-24,100.0
2018-02-25,99.0
2018-02-26,98.0
2018-02-27,85.0
2018-02-28,30.0
2018-03-01,62.0
2018-03-02,98.0
2018-03-03,77.0
2018-03-04,47.0
2018-03-05,99.0
2018-03-06,79.0
2018-03-07,20.0
2018-03-08,63.0
2018-03-09,79.0
2018-03-10,20.0
2018-03-11,29.0
2018-03-12,46.0
2018-03-13,23.0
2018-03-14,9.0
2018-03-15,10.0
2018-03-16,86.0
2018-03-17,50.0
2018-03-18,73.0
2018-03-19,97.0
2018-03-20,29.0
2018-03-21,85.0
2018-03-22,95.0
2018-03-23,93.0
2018-03-24,70.0
2018-03-25,100.0
2018-03-26,86.0
2018-03-27,53.0
2018-03-28,35.0
2018-03-29,19.0
2018-03-30,14.0
2018-03-31,62.0
2018-04-01,29.0
2018-04-02,4.0
2018-04-03,12.0
2018-04-04,48.0
2018-04-05,75.0
2018-04-06,88.0
2018-04-07,65.0
2018-04-08,4.0
2018-04-09,1.0
2018-04-10,43.0
2018-04-11,56.0
2018-04-12,1.0
2018-04-13,25.0
2018-04-14,64.0
2018-04-15,88.0
2018-04-16,91.0
2018-04-17,41.0
2018-04-18,80.0
2018-04-19,36.0
2018-04-20,30.0
2018-04-21,10.0
2018-04-22,0.0
2018-04-23,5.0
2018-04-24,30.0
2018-04-25,22.0
2018-04-26,14.0
2018-04-27,24.0
2018-04-28,13.0
2018-04-29,48.0
2018-04-30,87.0
2018-05-01,42.0
2018-05-02,8.0
2018-05-03,81.0
2018-05-04,26.0
2018-05-05,75.0
2018-05-06,92.0
2018-05-07,55.0
2018-05-08,57.0
2018-05-09,69.0
2018-05-10,77.0
2018-05-11,44.0
2018-05-12,20.0
2018-05-13,43.0
2018-05-14,27.0
2018-05-15,50.0
2018-05-16,50.0
2018-05-17,67.0
2018-05-18,59.0
2018-05-19,58.0
2018-05-20,51.0
2018-05-21,75.0
2018-05-22,47.0
2018-05-23,57.0
2018-05-24,67.0
2018-05-25,41.0
2018-05-26,34.0
2018-05-27,35.0
2018-05-28,40.0
2018-05-29,28.0
2018-05-30,29.0
2018-05-31,30.0
2018-06-01,9.0
2018-06-02,23.0
2018-06-03,23.0
2018-06-04,27.0
2018-06-05,46.0
2018-06-06,60.0
2018-06-07,54.0
2018-06-08,26.0
2018-06-09,38.0
2018-06-10,38.0
2018-06-11,13.0
2018-06-12,22.0
2018-06-13,31.0
2018-06-14,67.0
2018-06-15,81.0
2018-06-16,67.0
2018-06-17,51.0
2018-06-18,82.0
2018-06-19,47.0
2018-06-20,39.0
2018-06-21,57.0
2018-06-22,45.0
2018-06-23,57.0
2018-06-24,72.0
2018-06-25,93.0
2018-06-26,99.0
2018-06-27,99.0
2018-06-28,97.0
2018-06-29,54.0
2018-06-30,49.0
2018-07-01,4.0
2018-07-02,10.0
2018-07-03,6.0
2018-07-04,11.0
2018-07-05,7.0
2018-07-06,14.0
2018-07-07,47.0
2018-07-08,31.0
2018-07-09,30.0
2018-07-10,5.0
2018-07-11,3.0
2018-07-12,8.0
2018-07-13,11.0
2018-07-14,6.0
2018-07-15,1.0
2018-07-16,6.0
2018-07-17,33.0
2018-07-18,11.0
2018-07-19,13.0
2018-07-20,7.0
2018-07-21,1.0
2018-07-22,3.0
2018-07-23,50.0
2018-07-24,19.0
2018-07-25,35.0
2018-07-26,71.0
2018-07-27,65.0
2018-07-28,24.0
2018-07-29,61.0
2018-07-30,72.0
2018-07-31,50.0
2018-08-01,29.0
2018-08-02,48.0
2018-08-03,78.0
2018-08-04,21.0
2018-08-05,23.0
2018-08-06,21.0
2018-08-07,22.0
2018-08-08,24.0
2018-08-09,26.0
2018-08-10,14.0
2018-08-11,13.0
2018-08-12,33.0
2018-08-13,10.0
2018-08-14,46.0
2018-08-15,44.0
2018-08-16,74.0
2018-08-17,32.0
2018-08-18,16.0
2018-08-19,38.0
2018-08-20,36.0
2018-08-21,14.0
2018-08-22,2.0
2018-08-23,1.0
2018-08-24,20.0
2018-08-25,18.0
2018-08-26,34.0
2018-08-27,77.0
2018-08-28,44.0
2018-08-29,7.0
2018-08-30,12.0
2018-08-31,20.0
2018-09-01,21.0
2018-09-02,2.0
2018-09-03,10.0
2018-09-04,7.0
2018-09-05,26.0
2018-09-06,4.0
2018-09-07,22.0
2018-09-08,60.0
2018-09-09,5.0
2018-09-10,3.0
2018-09-11,31.0
2018-09-12,35.0
2018-09-13,19.0
2018-09-14,27.0
2018-09-15,14.0
2018-09-16,1.0
2018-09-17,29.0
2018-09-18,68.0
2018-09-19,21.0
2018-09-20,15.0
2018-09-21,17.0
2018-09-22,10.0
2018-09-23,18.0
2018-09-24,2.0
2018-09-25,21.0
2018-09-26,72.0
2018-09-27,4.0
2018-09-28,79.0
2018-09-29,83.0
2018-09-30,100.0
2018-10-01,55.0
2018-10-02,29.0
2018-10-03,90.0
2018-10-04,64.0
2018-10-05,43.0
2018-10-06,23.0
2018-10-07,8.0
2018-10-08,9.0
2018-10-09,30.0
2018-10-10,0.0
2018-10-11,2.0
2018-10-12,53.0
2018-10-13,58.0
2018-10-14,55.0
2018-10-15,16.0
2018-10-16,5.0
2018-10-17,1.0
2018-10-18,9.0
2018-10-19,12.0
2018-10-20,22.0
2018-10-21,66.0
2018-10-22,93.0
2018-10-23,72.0
2018-10-24,13.0
2018-10-25,4.0
2018-10-26,0.0
2018-10-27,9.0
2018-10-28,58.0
2018-10-29,93.0
2018-10-30,86.0
2018-10-31,56.0
2018-11-01,90.0
2018-11-02,85.0
2018-11-03,97.0
2018-11-04,83.0
2018-11-05,71.0
2018-11-06,1.0
2018-11-07,81.0
2018-11-08,84.0
2018-11-09,38.0
2018-11-10,61.0
2018-11-11,39.0
2018-11-12,1.0
2018-11-13,22.0
2018-11-14,26.0
2018-11-15,41.0
2018-11-16,75.0
2018-11-17,91.0
2018-11-18,100.0
2018-11-19,70.0
2018-11-20,100.0
2018-11-21,84.0
2018-11-22,76.0
2018-11-23,43.0
2018-11-24,96.0
2018-11-25,98.0
2018-11-26,86.0
2018-11-27,80.0
2018-11-28,68.0
2018-11-29,94.0
2018-11-30,38.0
2018-12-01,67.0
2018-12-02,55.0
2018-12-03,16.0
2018-12-04,58.0
2018-12-05,30.0
2018-12-06,20.0
2018-12-07,39.0
2018-12-08,41.0
2018-12-09,44.0
2018-12-10,64.0
2018-12-11,30.0
2018-12-12,2.0
2018-12-13,97.0
2018-12-14,100.0
2018-12-15,96.0
2018-12-16,74.0
2018-12-17,78.0
2018-12-18,100.0
2018-12-19,35.0
2018-12-20,58.0
2018-12-21,47.0
2018-12-22,37.0
2018-12-23,9.0
2018-12-24,50.0
2018-12-25,33.0
2018-12-26,7.0
2018-12-27,12.0
2018-12-28,22.0
2018-12-29,10.0
2018-12-30,26.0
2018-12-31,64.0
2019-01-01,57.0
2019-01-02,30.0
2019-01-03,100.0
2019-01-04,99.0
2019-01-05,69.0
2019-01-06,33.0
2019-01-07,26.0
2019-01-08,7.0
2019-01-09,97.0
2019-01-10,89.0
2019-01-11,49.0
2019-01-12,60.0
2019-01-13,14.0
2019-01-14,64.0
2019-01-15,31.0
2019-01-16,10.0
2019-01-17,1.0
2019-01-18,58.0
2019-01-19,69.0
2019-01-20,87.0
2019-01-21,55.0
2019-01-22,96.0
2019-01-23,97.0
2019-01-24,77.0
2019-01-25,100.0
2019-01-26,93.0
2019-01-27,27.0
2019-01-28,92.0
2019-01-29,93.0
2019-01-30,84.0
2019-01-31,70.0
2019-02-01,39.0
2019-02-02,62.0
2019-02-03,78.0
2019-02-04,92.0
2019-02-05,52.0
2019-02-06,100.0
2019-02-07,94.0
2019-02-08,89.0
2019-02-09,41.0
2019-02-10,26.0
2019-02-11,47.0
2019-02-12,25.0
2019-02-13,67.0
2019-02-14,36.0
2019-02-15,60.0
2019-02-16,10.0
2019-02-17,3.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,1.0
2019-02-21,13.0
2019-02-22,56.0
2019-02-23,99.0
2019-02-24,79.0
2019-02-25,76.0
2019-02-26,31.0
2019-02-27,32.0
2019-02-28,3.0
2019-03-01,13.0
2019-03-02,64.0
2019-03-03,11.0
2019-03-04,28.0
2019-03-05,30.0
2019-03-06,32.0
2019-03-07,45.0
2019-03-08,81.0
2019-03-09,53.0
2019-03-10,20.0
2019-03-11,46.0
2019-03-12,81.0
2019-03-13,57.0
2019-03-14,97.0
2019-03-15,57.0
2019-03-16,26.0
2019-03-17,7.0
2019-03-18,5.0
2019-03-19,33.0
2019-03-20,35.0
2019-03-21,58.0
2019-03-22,62.0
2019-03-23,23.0
2019-03-24,19.0
2019-03-25,3.0
2019-03-26,80.0
2019-03-27,72.0
2019-03-28,98.0
2019-03-29,44.0
2019-03-30,16.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,23.0
2019-04-03,79.0
2019-04-04,46.0
2019-04-05,70.0
2019-04-06,100.0
2019-04-07,62.0
2019-04-08,90.0
2019-04-09,95.0
2019-04-10,82.0
2019-04-11,40.0
2019-04-12,80.0
2019-04-13,59.0
2019-04-14,91.0
2019-04-15,97.0
2019-04-16,55.0
2019-04-17,6.0
2019-04-18,37.0
2019-04-19,35.0
2019-04-20,52.0
2019-04-21,21.0
2019-04-22,51.0
2019-04-23,88.0
2019-04-24,39.0
2019-04-25,67.0
2019-04-26,30.0
2019-04-27,72.0
2019-04-28,25.0
2019-04-29,39.0
2019-04-30,23.0
2019-05-01,58.0
2019-05-02,35.0
2019-05-03,48.0
2019-05-04,74.0
2019-05-05,72.0
2019-05-06,49.0
2019-05-07,33.0
2019-05-08,11.0
2019-05-09,84.0
2019-05-10,38.0
2019-05-11,24.0
2019-05-12,71.0
2019-05-13,89.0
2019-05-14,75.0
2019-05-15,35.0
2019-05-16,64.0
2019-05-17,35.0
2019-05-18,48.0
2019-05-19,78.0
2019-05-20,45.0
2019-05-21,13.0
2019-05-22,44.0
2019-05-23,45.0
2019-05-24,81.0
2019-05-25,31.0
2019-05-26,63.0
2019-05-27,62.0
2019-05-28,7.0
2019-05-29,10.0
2019-05-30,36.0
2019-05-31,39.0
2019-06-01,17.0
2019-06-02,62.0
2019-06-03,60.0
2019-06-04,53.0
2019-06-05,71.0
2019-06-06,50.0
2019-06-07,14.0
2019-06-08,26.0
2019-06-09,26.0
2019-06-10,40.0
2019-06-11,28.0
2019-06-12,66.0
